"","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-std()","tGravityAccMag-std()","tBodyAccJerkMag-std()","tBodyGyroMag-std()","tBodyGyroJerkMag-std()","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-std()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-std()"
"5511",-0.99787242,-0.98910501,-0.99060171,-0.99836472,-0.9971009,-0.98538906,-0.99458442,-0.99147559,-0.99322401,-0.99590338,-0.99506862,-0.99491834,-0.99503066,-0.99632178,-0.99538033,-0.99571035,-0.99571035,-0.99612097,-0.9965438,-0.99759522,-0.99848671,-0.98852642,-0.99161551,-0.99526485,-0.99299906,-0.99284501,-0.99636503,-0.99484738,-0.99597335,-0.99603489,-0.99491391,-0.9967751,-0.99746282
"5512",-0.99745841,-0.98353659,-0.99084407,-0.99953777,-0.99135665,-0.99294927,-0.99442366,-0.99148847,-0.99317776,-0.99522746,-0.99465592,-0.99458935,-0.99559257,-0.99671755,-0.99497731,-0.99551909,-0.99551909,-0.99654527,-0.99596642,-0.99769916,-0.99815803,-0.98188043,-0.99006876,-0.99507921,-0.99260848,-0.9927736,-0.99550928,-0.9945964,-0.99525365,-0.99584673,-0.99615451,-0.99620844,-0.99764615
"5513",-0.99819174,-0.98588525,-0.9879606,-0.99935406,-0.98995662,-0.99289228,-0.99676708,-0.98852148,-0.99420337,-0.99388427,-0.99557686,-0.99172095,-0.99433071,-0.99717316,-0.9945957,-0.99349691,-0.99349691,-0.99610013,-0.99476622,-0.99696325,-0.99902458,-0.98523828,-0.98635447,-0.99769843,-0.99084642,-0.99272756,-0.99436848,-0.99557783,-0.99210376,-0.99307897,-0.99621111,-0.99476404,-0.99670614
"5514",-0.96990132,-0.86268935,-0.83013333,-0.86082066,-0.78378735,-0.64016923,-0.98859435,-0.97300659,-0.98610629,-0.98302403,-0.93306273,-0.91268894,-0.99123529,-0.98834228,-0.98309,-0.80344277,-0.80344277,-0.98756629,-0.92755765,-0.99077999,-0.96772095,-0.85947451,-0.82367191,-0.98885189,-0.97473419,-0.98651223,-0.98231286,-0.92140868,-0.92173733,-0.81473581,-0.98984502,-0.92049766,-0.99191552
"5515",-0.74961161,-0.5052747,-0.64125259,-0.8561428,-0.84876757,-0.84002017,-0.96254872,-0.9368782,-0.96662502,-0.96853583,-0.83882587,-0.75311509,-0.97523469,-0.97374756,-0.94137974,-0.27234004,-0.27234004,-0.93815534,-0.83428536,-0.96373941,-0.74561205,-0.49162063,-0.60567254,-0.97273746,-0.95171068,-0.96898124,-0.96977534,-0.80343273,-0.74966955,-0.3020419,-0.94022372,-0.82084726,-0.96642109
"5516",-0.77880865,-0.56882068,-0.69941236,-0.37999641,-0.44532064,-0.44368665,-0.9304539,-0.89707585,-0.96290146,-0.94513357,-0.79571482,-0.71870589,-0.96752138,-0.96584167,-0.93730778,-0.38009901,-0.38009901,-0.91434552,-0.84630207,-0.96265972,-0.75189382,-0.51764148,-0.64997032,-0.94381134,-0.90873449,-0.96599738,-0.94540029,-0.76231145,-0.72433504,-0.3508803,-0.91411464,-0.83969862,-0.96497545
"5517",-0.70889205,-0.53149646,-0.63658461,-0.40652205,-0.54614882,-0.57558124,-0.94686546,-0.92517299,-0.98643623,-0.96117154,-0.91872276,-0.90435618,-0.97682898,-0.97432514,-0.97320445,-0.39006853,-0.39006853,-0.92265667,-0.87867092,-0.9732908,-0.70085583,-0.52975515,-0.61191856,-0.96491374,-0.94087788,-0.989018,-0.96118128,-0.9071389,-0.91152361,-0.43539972,-0.92195913,-0.87551335,-0.97666321
"5518",-0.95326219,-0.94956313,-0.93554803,-0.91809339,-0.95311354,-0.91821877,-0.98920122,-0.98422169,-0.9925028,-0.99162006,-0.94302984,-0.95187981,-0.9917548,-0.98775516,-0.99142501,-0.92124941,-0.92124941,-0.99122101,-0.91035336,-0.9898095,-0.94759984,-0.94411725,-0.92306389,-0.99015123,-0.98573639,-0.99269845,-0.99196739,-0.93888715,-0.95575529,-0.91570219,-0.98993938,-0.91122466,-0.9893922
"5519",-0.986811,-0.97966798,-0.98224265,-0.96464807,-0.98277211,-0.96486604,-0.99320193,-0.9895225,-0.99584745,-0.99333844,-0.96600651,-0.96776727,-0.99789394,-0.99137465,-0.99503511,-0.98286641,-0.98286641,-0.99551427,-0.9494905,-0.99446481,-0.98620327,-0.97733732,-0.97905002,-0.99390395,-0.99241092,-0.99560211,-0.99341285,-0.96105234,-0.96877161,-0.98366477,-0.99407715,-0.94508923,-0.99607091
"5520",-0.98951064,-0.98359222,-0.98558333,-0.98674484,-0.98804178,-0.99392668,-0.99226788,-0.98889875,-0.99659289,-0.9946586,-0.97335699,-0.97951456,-0.99844487,-0.99121056,-0.99566483,-0.9878217,-0.9878217,-0.99514899,-0.96832236,-0.99421987,-0.98937733,-0.98417566,-0.98406961,-0.99285475,-0.99095259,-0.99618494,-0.99443462,-0.97163399,-0.98028658,-0.98753876,-0.99483028,-0.96595317,-0.99480918
"5521",-0.98951345,-0.99551734,-0.98482518,-0.9936142,-0.99744873,-0.99480818,-0.99365062,-0.99096604,-0.99319062,-0.99622715,-0.97593773,-0.99048967,-0.99809902,-0.99276811,-0.99471658,-0.99262067,-0.99262067,-0.99453783,-0.98453344,-0.99486509,-0.9887554,-0.99727615,-0.98337109,-0.99469881,-0.99381593,-0.99300699,-0.99614049,-0.97213721,-0.99087785,-0.99185087,-0.99401398,-0.98493596,-0.99570729
"5522",-0.99174891,-0.99411223,-0.98780572,-0.989487,-0.99904689,-0.9904428,-0.99537479,-0.99293089,-0.99048196,-0.99710853,-0.98239968,-0.99548395,-0.99773747,-0.99440772,-0.99608618,-0.99597899,-0.99597899,-0.99500131,-0.98839149,-0.99602945,-0.99114971,-0.99422458,-0.98827029,-0.99540168,-0.9929878,-0.99194195,-0.99734938,-0.98072036,-0.99597809,-0.99640351,-0.99341059,-0.98933971,-0.99616526
"5523",-0.99276449,-0.99138929,-0.98738569,-0.99516434,-0.99712789,-0.99476104,-0.99373975,-0.9902198,-0.98993801,-0.99784302,-0.98562254,-0.99714433,-0.99798585,-0.9945509,-0.9972692,-0.99640957,-0.99640957,-0.99350547,-0.99114759,-0.99672563,-0.99251583,-0.99109037,-0.98643083,-0.99390297,-0.9904397,-0.98903237,-0.9978828,-0.98336631,-0.99741045,-0.99649033,-0.9914128,-0.99145557,-0.99672094
"5524",-0.99343941,-0.99480865,-0.99042806,-0.99728648,-0.99454051,-0.99477975,-0.99441968,-0.99183836,-0.99232328,-0.99790219,-0.98408452,-0.99661917,-0.99866213,-0.99493549,-0.99674122,-0.9965171,-0.9965171,-0.99430899,-0.99062786,-0.99717479,-0.99299782,-0.99516409,-0.98991131,-0.9945949,-0.99263801,-0.99144181,-0.99778272,-0.98118438,-0.99671279,-0.99601184,-0.99379899,-0.99068912,-0.99760863
"5525",-0.99620763,-0.99744649,-0.99178925,-0.99567376,-0.99924159,-0.99512426,-0.99737973,-0.99535643,-0.99613654,-0.99821715,-0.98681504,-0.9968228,-0.99900783,-0.99575068,-0.99762457,-0.99653095,-0.99653095,-0.99898972,-0.99073209,-0.99737093,-0.99600635,-0.99803373,-0.99136732,-0.99749047,-0.99620501,-0.99608452,-0.99828966,-0.98469937,-0.99741832,-0.99564603,-0.99891296,-0.99061462,-0.99748373
"5526",-0.99177284,-0.99794731,-0.98409108,-0.99405501,-0.99971761,-0.99066028,-0.99726189,-0.99519222,-0.99380348,-0.99733322,-0.98527862,-0.99642815,-0.99841057,-0.99502243,-0.9982596,-0.99274384,-0.99274384,-0.99563837,-0.9894146,-0.99632115,-0.99036991,-0.99830726,-0.9820537,-0.99726335,-0.9959732,-0.9946755,-0.99733179,-0.98272466,-0.99637007,-0.99193094,-0.99599375,-0.98938769,-0.99614801
"5527",-0.99103937,-0.99656816,-0.98429455,-0.99326809,-0.99942306,-0.99176075,-0.9941888,-0.99202485,-0.98913088,-0.99726556,-0.98331843,-0.99537896,-0.99875665,-0.99476543,-0.99712845,-0.99248175,-0.99248175,-0.99124421,-0.98883051,-0.99675847,-0.989849,-0.99778721,-0.98391342,-0.994537,-0.99334274,-0.99110849,-0.99712724,-0.98005449,-0.9954228,-0.99349158,-0.99094398,-0.98836194,-0.99683387
"5528",-0.99180668,-0.99573411,-0.98517772,-0.99479927,-0.99951822,-0.99397887,-0.99297658,-0.9920847,-0.99005098,-0.99809999,-0.98586064,-0.995972,-0.99879833,-0.99491619,-0.99578994,-0.99196919,-0.99196919,-0.99338438,-0.98937764,-0.99722713,-0.99099988,-0.99624906,-0.98458844,-0.99325948,-0.99184383,-0.99261279,-0.99807664,-0.98362175,-0.996706,-0.99230459,-0.99301551,-0.98875361,-0.9975115
"5529",-0.99352449,-0.99704167,-0.98528295,-0.9927668,-0.99979107,-0.99007406,-0.99517092,-0.99528229,-0.99006463,-0.99863464,-0.98994002,-0.99601477,-0.99891965,-0.99486815,-0.99554331,-0.9899858,-0.9899858,-0.99363876,-0.99203032,-0.99646121,-0.99355641,-0.99771305,-0.98790305,-0.99514587,-0.99592663,-0.99277198,-0.99878396,-0.98970355,-0.99688014,-0.99013338,-0.99274135,-0.99247458,-0.99658162
"5530",-0.99233597,-0.99780743,-0.98418015,-0.99253816,-0.99785224,-0.9880298,-0.9960301,-0.99376184,-0.98810861,-0.99852888,-0.98611147,-0.99394688,-0.99951285,-0.99459265,-0.99659514,-0.9894808,-0.9894808,-0.99171415,-0.9886798,-0.99603503,-0.99230002,-0.99830162,-0.98543776,-0.99649259,-0.99407968,-0.98736934,-0.99844836,-0.98435845,-0.99423881,-0.990913,-0.98987249,-0.98913035,-0.99624231
"5531",-0.98799352,-0.99569703,-0.98435204,-0.9908639,-0.99843162,-0.99025863,-0.99638798,-0.99166209,-0.99102887,-0.99777334,-0.98006419,-0.99359975,-0.99814937,-0.99395029,-0.99564131,-0.99114515,-0.99114515,-0.99513666,-0.98692993,-0.9961874,-0.98583536,-0.99698865,-0.98223414,-0.99621729,-0.99268151,-0.9892622,-0.99780938,-0.97698939,-0.99436722,-0.99117122,-0.99525258,-0.98784036,-0.996122
"5532",-0.98848432,-0.9940756,-0.98966815,-0.99147372,-0.99803513,-0.98807794,-0.99659078,-0.99038231,-0.99273677,-0.99676226,-0.97537596,-0.99320078,-0.99812634,-0.9936451,-0.99513634,-0.98898173,-0.98898173,-0.99575706,-0.98686383,-0.99586692,-0.98714752,-0.99469418,-0.98924345,-0.99768155,-0.99156034,-0.99371951,-0.99666069,-0.97126679,-0.9936936,-0.98814192,-0.99552315,-0.98781325,-0.99641129
"5533",-0.99274134,-0.9939975,-0.99052328,-0.99296237,-0.99914441,-0.98434032,-0.99577024,-0.99119321,-0.99321643,-0.99641028,-0.97253015,-0.99241517,-0.99886382,-0.99337029,-0.9972794,-0.99022014,-0.99022014,-0.9949168,-0.98655326,-0.99569011,-0.99198151,-0.99497254,-0.99011943,-0.99653006,-0.99203662,-0.99336633,-0.99624453,-0.96899085,-0.99323477,-0.99028534,-0.99286688,-0.98713934,-0.99621406
"5534",-0.99258239,-0.99625661,-0.98796088,-0.99259471,-0.99818716,-0.99240374,-0.99490597,-0.99288611,-0.99212174,-0.99706139,-0.97746373,-0.9922869,-0.99802147,-0.99449519,-0.99492874,-0.99432699,-0.99432699,-0.99409747,-0.98355517,-0.9965295,-0.99237247,-0.99717321,-0.98707381,-0.99540519,-0.99493091,-0.99196551,-0.99715327,-0.97374352,-0.992839,-0.99557137,-0.99258688,-0.98328257,-0.99632689
"5535",-0.96698323,-0.92631183,-0.96825731,-0.92015866,-0.95186198,-0.9434466,-0.99489885,-0.98887558,-0.99159484,-0.93100901,-0.96635109,-0.8317633,-0.9963352,-0.9970219,-0.99386735,-0.95271184,-0.95271184,-0.9958841,-0.80271975,-0.99663617,-0.96447367,-0.92469107,-0.96531567,-0.99571923,-0.98888364,-0.99297181,-0.93377114,-0.96275742,-0.83990442,-0.95240884,-0.99691654,-0.7971135,-0.99669894
"5536",-0.98937169,-0.98819225,-0.98823794,-0.98329903,-0.97285577,-0.93735061,-0.99525046,-0.99081923,-0.99012658,-0.94557635,-0.97152404,-0.8572389,-0.99729232,-0.99663162,-0.99420586,-0.98813908,-0.98813908,-0.99413315,-0.83876661,-0.99706662,-0.98837698,-0.98859841,-0.99077726,-0.99650896,-0.99200155,-0.99157298,-0.94681793,-0.9681655,-0.86787596,-0.98886705,-0.9938044,-0.83538879,-0.99772673
"5537",-0.9946033,-0.96847714,-0.97383092,-0.99148465,-0.97298429,-0.96233738,-0.99662628,-0.98895887,-0.98537498,-0.97192513,-0.98047718,-0.92497174,-0.99614196,-0.99368116,-0.99332493,-0.98264463,-0.98264463,-0.98698572,-0.93028223,-0.99544179,-0.99449188,-0.96586869,-0.97166743,-0.99707198,-0.99106771,-0.98699215,-0.97215098,-0.97813107,-0.930416,-0.98336234,-0.9869812,-0.92848661,-0.99593171
"5538",-0.99540687,-0.97542085,-0.95394074,-0.99405832,-0.9954004,-0.97358649,-0.99417167,-0.98614928,-0.98642218,-0.98925399,-0.98472417,-0.97451297,-0.99509806,-0.99286352,-0.99201573,-0.96689873,-0.96689873,-0.9876585,-0.98577725,-0.99543565,-0.99568216,-0.97607647,-0.94925468,-0.99426622,-0.9896568,-0.98775721,-0.98955145,-0.98306232,-0.97548537,-0.96669014,-0.9888329,-0.98557596,-0.99609815
"5539",-0.99527112,-0.9779838,-0.96305954,-0.99003266,-0.99213433,-0.91997105,-0.99329032,-0.98883451,-0.99283667,-0.9934956,-0.98312892,-0.98283338,-0.9964552,-0.99492129,-0.99319903,-0.96688254,-0.96688254,-0.99506295,-0.98514448,-0.99665333,-0.9957894,-0.97651456,-0.95672037,-0.99419852,-0.99099007,-0.99382805,-0.99352495,-0.98029226,-0.98332056,-0.96394017,-0.99584914,-0.9840905,-0.99751479
"5540",-0.9952344,-0.98791747,-0.96697976,-0.99365848,-0.99099567,-0.95376139,-0.99614838,-0.99260653,-0.9930625,-0.99546437,-0.99068083,-0.98218971,-0.99755947,-0.99621925,-0.99545607,-0.97686942,-0.97686942,-0.99719206,-0.98386607,-0.99787489,-0.99524773,-0.98767929,-0.96390529,-0.99680865,-0.99404747,-0.99348066,-0.99545329,-0.98969738,-0.98253717,-0.97719016,-0.9971158,-0.98239094,-0.99778037
"5541",-0.99614684,-0.98716149,-0.99205463,-0.99876225,-0.98744396,-0.995737,-0.9953004,-0.99217567,-0.99535938,-0.9963725,-0.99067811,-0.98488248,-0.99828471,-0.99627281,-0.9945496,-0.99414324,-0.99414324,-0.99913959,-0.9893734,-0.99767824,-0.99655647,-0.9867948,-0.99132971,-0.99611141,-0.99393818,-0.99505417,-0.9962331,-0.98959775,-0.98544269,-0.99347904,-0.99898973,-0.98860943,-0.9979038
"5542",-0.99532178,-0.99367167,-0.98016125,-0.99515007,-0.99835983,-0.98482166,-0.99326354,-0.99483907,-0.99393698,-0.9965242,-0.98693169,-0.98999962,-0.99818741,-0.99646908,-0.99420157,-0.99111844,-0.99111844,-0.99738963,-0.98936288,-0.99748191,-0.99575097,-0.99331916,-0.97778399,-0.99292375,-0.99548335,-0.993693,-0.9964236,-0.98450468,-0.99093933,-0.99154169,-0.99757228,-0.98871119,-0.99817268
"5543",-0.99564522,-0.99375597,-0.97747262,-0.99688582,-0.99607855,-0.9862396,-0.99485558,-0.99752765,-0.99236548,-0.99815759,-0.98727117,-0.99119384,-0.9974653,-0.9974504,-0.99353342,-0.98992488,-0.98992488,-0.9957569,-0.98867058,-0.99756797,-0.99549616,-0.99239172,-0.97392125,-0.99450512,-0.9981595,-0.99289105,-0.99850173,-0.98512558,-0.99203389,-0.99014432,-0.99737874,-0.98753543,-0.99740817
"5544",-0.99682234,-0.9950623,-0.98701321,-0.99749034,-0.99691011,-0.9895023,-0.99611561,-0.99582411,-0.9963498,-0.99881157,-0.99183574,-0.99350364,-0.99806829,-0.99720535,-0.99397345,-0.99407159,-0.99407159,-0.99832449,-0.99263654,-0.99770831,-0.99681547,-0.99448659,-0.98380588,-0.99661587,-0.99605085,-0.99455756,-0.99911109,-0.99067517,-0.99434161,-0.99372917,-0.99783673,-0.9925222,-0.99771044
"5545",-0.99769926,-0.9917038,-0.98726825,-0.9982807,-0.99738627,-0.99148134,-0.99645263,-0.9909408,-0.99620335,-0.99877371,-0.99032639,-0.99220318,-0.99811381,-0.99742892,-0.99544772,-0.99355019,-0.99355019,-0.99825323,-0.99134462,-0.99861201,-0.99788103,-0.99194266,-0.98428922,-0.9970902,-0.99153021,-0.9964588,-0.99903833,-0.98860109,-0.99274822,-0.99409693,-0.99810189,-0.9907285,-0.99871356
"5546",-0.99861576,-0.99401431,-0.97832025,-0.9991315,-0.99737796,-0.99052549,-0.99767492,-0.99227183,-0.99411226,-0.99873951,-0.98977345,-0.99307428,-0.99794154,-0.99800085,-0.99743147,-0.99209006,-0.99209006,-0.99651196,-0.99275091,-0.99934593,-0.99842057,-0.99448552,-0.97394515,-0.9969076,-0.99272521,-0.99454615,-0.99894164,-0.98773466,-0.99297834,-0.99169634,-0.99549265,-0.99203995,-0.99897052
"5547",-0.99811154,-0.9940382,-0.98237602,-0.9989826,-0.99673684,-0.9895334,-0.99637522,-0.99475155,-0.99642443,-0.99822939,-0.99026336,-0.99415972,-0.99700446,-0.99768247,-0.99731416,-0.99372622,-0.99372622,-0.99785933,-0.99411886,-0.998563,-0.99819106,-0.99398296,-0.97832165,-0.99593484,-0.99617441,-0.99673494,-0.99862731,-0.98880898,-0.99419477,-0.99365227,-0.9980852,-0.99362744,-0.99847426
"5548",-0.99568875,-0.97956387,-0.9615426,-0.99953291,-0.99798626,-0.9866734,-0.99441259,-0.98825901,-0.98837435,-0.99406375,-0.96478601,-0.97637756,-0.99405635,-0.99098069,-0.99011426,-0.96430352,-0.96430352,-0.99007278,-0.95501025,-0.98902935,-0.99632207,-0.97914937,-0.95854884,-0.99441355,-0.99058387,-0.99071697,-0.99472236,-0.95955855,-0.97779291,-0.96582235,-0.99038515,-0.9520893,-0.98637574
"5549",-0.99300996,-0.96820316,-0.94750148,-0.99189963,-0.9922765,-0.958211,-0.9924183,-0.98351997,-0.98153907,-0.99104684,-0.96527588,-0.9733936,-0.99196528,-0.99022622,-0.98731017,-0.95396718,-0.95396718,-0.98880907,-0.9566445,-0.98890828,-0.99356473,-0.96708339,-0.94447208,-0.99364976,-0.98457591,-0.9841537,-0.99148371,-0.96084902,-0.97494979,-0.95385019,-0.98917413,-0.95454346,-0.98713871
"5550",-0.9936011,-0.97192081,-0.96358675,-0.98787125,-0.98546649,-0.92178758,-0.99321653,-0.98764668,-0.98335791,-0.99483251,-0.98687362,-0.98532747,-0.99419998,-0.99557237,-0.99118989,-0.96199753,-0.96199753,-0.99056146,-0.98843062,-0.99557945,-0.99422849,-0.97043874,-0.96383601,-0.99366535,-0.98896409,-0.98642414,-0.99578703,-0.98529068,-0.98723349,-0.96281478,-0.99187125,-0.98833457,-0.99613094
"5551",-0.99756019,-0.99082188,-0.97092436,-0.99620809,-0.98906741,-0.96349609,-0.99706332,-0.99267172,-0.98755164,-0.99893623,-0.99082147,-0.98890721,-0.99876946,-0.99719138,-0.99404728,-0.98109671,-0.98109671,-0.99202791,-0.99055865,-0.99838503,-0.99748099,-0.99115491,-0.97123511,-0.99658762,-0.99477286,-0.99066496,-0.99903645,-0.98917144,-0.9893091,-0.98272141,-0.9903154,-0.98972268,-0.9987159
"5552",-0.99736761,-0.99011527,-0.98893743,-0.99858019,-0.98569121,-0.99139155,-0.9964094,-0.99144889,-0.99117301,-0.99917537,-0.99464578,-0.99415126,-0.99919236,-0.99727329,-0.99566311,-0.99252013,-0.99252013,-0.99385846,-0.99412022,-0.99828698,-0.99745707,-0.98967233,-0.98966433,-0.99658376,-0.99243501,-0.99290727,-0.99906975,-0.99425749,-0.99469493,-0.9928563,-0.99072551,-0.99418582,-0.99823447
"5553",-0.99771762,-0.99081221,-0.99248658,-0.99866141,-0.99461003,-0.98727713,-0.99673451,-0.99269011,-0.99209518,-0.99909826,-0.9968688,-0.99392582,-0.99913614,-0.99693392,-0.99436246,-0.99334846,-0.99334846,-0.99507077,-0.99690232,-0.99768348,-0.99787226,-0.99071283,-0.99252048,-0.99726432,-0.99320516,-0.99230387,-0.99915041,-0.99690533,-0.99444397,-0.99292887,-0.99461381,-0.99732505,-0.99727539
"5554",-0.99694693,-0.98923656,-0.99080915,-0.99888264,-0.98568758,-0.99055131,-0.99644608,-0.99205945,-0.99026812,-0.99869981,-0.99157578,-0.98854898,-0.99783769,-0.99713258,-0.99241463,-0.99357465,-0.99357465,-0.99337441,-0.99344487,-0.99717964,-0.99720562,-0.98886689,-0.9906864,-0.99760651,-0.99362033,-0.98817328,-0.99901709,-0.9904268,-0.98939231,-0.99423264,-0.993937,-0.99341467,-0.99644188
"5555",-0.99647323,-0.97873485,-0.98104262,-0.99847502,-0.98822126,-0.99112565,-0.99437411,-0.98907412,-0.98875806,-0.99856515,-0.98654302,-0.98863186,-0.99765583,-0.99685369,-0.99445574,-0.99083779,-0.99083779,-0.99250842,-0.99064732,-0.99717935,-0.99689749,-0.97692186,-0.97880697,-0.99486316,-0.99140451,-0.98807176,-0.99887042,-0.9841195,-0.98923606,-0.99196913,-0.99287706,-0.98996859,-0.99679786
"5556",-0.99756545,-0.98438157,-0.97646828,-0.99862625,-0.993989,-0.98827162,-0.99479239,-0.99132298,-0.98953106,-0.99856523,-0.98649085,-0.99034505,-0.99847652,-0.99686104,-0.99563546,-0.98954949,-0.98954949,-0.99303942,-0.99116424,-0.99809033,-0.99860929,-0.98243361,-0.97179518,-0.99568835,-0.99119515,-0.98844225,-0.99886987,-0.98385052,-0.99083669,-0.98923345,-0.99483806,-0.9906887,-0.99836469
"5557",-0.99745114,-0.9925991,-0.9808841,-0.99804872,-0.9964861,-0.98643839,-0.99501095,-0.99440979,-0.99071437,-0.99879517,-0.9913037,-0.99520106,-0.99774463,-0.99783687,-0.99650303,-0.99345919,-0.99345919,-0.99289675,-0.99441453,-0.99899734,-0.99799146,-0.99331789,-0.97719462,-0.99556467,-0.9963618,-0.99300305,-0.99895577,-0.98916901,-0.995261,-0.99354514,-0.9935884,-0.99384721,-0.9987863
"5558",-0.64462886,-0.8545767,-0.81413924,-0.2082844,-0.85148569,-0.74925634,-0.94351586,-0.91187177,-0.93321567,-0.94174148,-0.9285932,-0.7859312,-0.94321349,-0.95414826,-0.9494526,-0.43166011,-0.43166011,-0.89273207,-0.80929424,-0.93863596,-0.63614555,-0.86664096,-0.82561017,-0.95186655,-0.91251129,-0.93802164,-0.94532161,-0.92476319,-0.80655372,-0.48209472,-0.87687089,-0.81240313,-0.93138536
"5559",-0.95518795,-0.97818703,-0.98400492,-0.9042904,-0.97488891,-0.97837716,-0.99072185,-0.98990994,-0.99351964,-0.9880418,-0.97501906,-0.81625289,-0.99144346,-0.98494992,-0.99415208,-0.96080676,-0.96080676,-0.99483253,-0.83741653,-0.98637142,-0.949421,-0.97648291,-0.98301533,-0.99262176,-0.99158734,-0.99364115,-0.98817474,-0.97326697,-0.82885089,-0.95589953,-0.99419088,-0.83257419,-0.98607036
"5560",-0.98492703,-0.98928923,-0.99142553,-0.97088293,-0.99297807,-0.98637956,-0.99055398,-0.98889676,-0.99020195,-0.985493,-0.98011921,-0.88229906,-0.99004727,-0.98506814,-0.99357947,-0.98943998,-0.98943998,-0.99310098,-0.8991292,-0.98661915,-0.98427087,-0.98970811,-0.99293667,-0.99213522,-0.98987916,-0.99003034,-0.98732134,-0.98008483,-0.88961856,-0.98914408,-0.99140034,-0.89918654,-0.98602628
"5561",-0.98410024,-0.99066745,-0.99165413,-0.97045895,-0.99312871,-0.99585369,-0.99100605,-0.9885496,-0.99008161,-0.98674626,-0.97745901,-0.94647379,-0.9896156,-0.98460102,-0.99367545,-0.99168508,-0.99168508,-0.99344542,-0.96077619,-0.98597319,-0.98401033,-0.99182379,-0.99221131,-0.99227581,-0.98848914,-0.99039288,-0.98749396,-0.97569025,-0.9502969,-0.99198596,-0.99291985,-0.95924316,-0.98517149
"5562",-0.98392389,-0.99061824,-0.99172086,-0.98688727,-0.99644099,-0.99881456,-0.99063523,-0.99141876,-0.99214155,-0.98827495,-0.97156746,-0.9891798,-0.99444982,-0.98664626,-0.99398486,-0.99180878,-0.99180878,-0.99343468,-0.977972,-0.98731791,-0.98177427,-0.99038814,-0.99250556,-0.99087601,-0.9923868,-0.99242907,-0.98794207,-0.9670293,-0.98988558,-0.99146768,-0.99329594,-0.97732347,-0.98659981
"5563",-0.98169961,-0.98837658,-0.9859184,-0.98453715,-0.9956204,-0.99796758,-0.98842055,-0.99335953,-0.98606288,-0.99040207,-0.9723901,-0.99475238,-0.99214148,-0.98821004,-0.99481782,-0.98907905,-0.98907905,-0.98950388,-0.9804431,-0.9894865,-0.9794896,-0.98670193,-0.98641163,-0.98960867,-0.99414788,-0.98557902,-0.990802,-0.9683238,-0.99624996,-0.98940043,-0.99001329,-0.9810481,-0.99055774
"5564",-0.98196504,-0.98663144,-0.98468003,-0.98909396,-0.99590179,-0.99816645,-0.98749097,-0.99172097,-0.9847735,-0.98934424,-0.96991134,-0.9903668,-0.99184177,-0.98738659,-0.99615078,-0.98686648,-0.98686648,-0.9897745,-0.97531423,-0.9898553,-0.98040595,-0.98479753,-0.9855197,-0.9885992,-0.99229714,-0.98476276,-0.98967382,-0.96565756,-0.99055361,-0.98769252,-0.98980148,-0.97527342,-0.99038876
"5565",-0.98778883,-0.98830267,-0.99049867,-0.99148819,-0.991374,-0.99423255,-0.98867478,-0.99053368,-0.9896107,-0.99633777,-0.98678398,-0.99409911,-0.99495399,-0.9865778,-0.99523476,-0.98977575,-0.98977575,-0.99216298,-0.98400801,-0.98781005,-0.98918573,-0.98681202,-0.99154642,-0.98972017,-0.99139611,-0.9895621,-0.9968717,-0.98786951,-0.99528585,-0.99149901,-0.99170328,-0.98664802,-0.98610705
"5566",-0.99475944,-0.99393903,-0.99574146,-0.99196719,-0.99645811,-0.99411904,-0.99075859,-0.9911718,-0.99246371,-0.99671629,-0.98813513,-0.99474761,-0.99587969,-0.98562011,-0.99405661,-0.99784146,-0.99784146,-0.99359781,-0.98785838,-0.98589162,-0.99547117,-0.99461738,-0.99638375,-0.99106516,-0.99165404,-0.99172763,-0.99706548,-0.98949014,-0.99574327,-0.99776403,-0.99250445,-0.99121185,-0.98410571
